X,Y,Z
-7.675544,-0.794550,-3.170894
-7.585681,-0.799792,-3.025474
-7.493930,-0.804744,-2.882781
-3.858075,-2.519265,-3.690540
-2.149292,-0.778312,-3.342940
1.406390,-2.446547,-4.320289
1.387224,-0.760409,-3.842497
3.164784,-2.439924,-4.670915
1.341237,-0.763382,-3.951267
3.132637,-2.466426,-4.819099
1.291744,-0.766786,-4.059528
3.126269,-0.757510,-4.471937
1.238742,-0.770659,-4.167123
3.083732,-0.761625,-4.613427
1.182236,-0.775039,-4.273895
3.036500,-0.766263,-4.754378
3.025058,-0.767292,-4.875917
4.876353,-2.565649,-5.925756
4.877740,-2.589992,-6.075209
2.952844,-0.774014,-5.138574
2.908838,-2.651823,-5.795619
2.888135,-2.676485,-5.925535
4.812470,-2.669462,-6.559130
15.553077,-0.705029,-9.606735
13.895861,7.069550,-7.053455
13.921153,7.161887,-7.270288
0.713060,7.652281,-3.293245
0.667887,7.648667,-3.288230
-1.539711,7.727172,-2.571574
-1.600561,9.856183,-1.925794
0.521377,7.733466,-3.350653
0.475723,7.729403,-3.342560
0.424201,9.860994,-2.716945
-1.770510,9.962638,-1.895233
0.324422,7.812666,-3.395276
0.278493,7.808141,-3.383993
0.232731,7.803530,-3.371995
-1.940255,10.067433,-1.853217
0.123064,7.889779,-3.426445
0.077080,7.884780,-3.411873
2.098567,5.703283,-5.027095
-0.035685,7.970108,-3.460750
-0.081753,7.964710,-3.443533
-2.182790,8.041280,-2.458446
-2.245331,10.276083,-1.767020
-0.243316,8.043261,-3.466627
-0.289017,8.037371,-3.445959
1.672401,8.044513,-4.542578
-0.407124,8.120379,-3.480824
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
26.234649,-370.935733,139.990268
25.923294,-370.918464,137.411650
25.840078,-375.084976,138.189157
0.821329,9.291503,-4.219068
0.729600,11.707739,-3.408771
0.680375,9.207579,-4.190981
-1.608512,11.703919,-4.538002
-1.690542,11.587539,-4.460857
-1.734308,9.114040,-5.206025
-1.840025,11.476187,-4.392456
0.323759,8.944326,-4.055519
-1.985565,11.364163,-4.318811
0.191856,8.857437,-4.010532
-2.096288,8.847614,-4.950328
-2.165550,8.754123,-4.857293
-2.231932,8.759574,-4.859061
-2.330816,11.020542,-4.068940
-0.135691,8.587467,-3.835870
-2.425629,8.576695,-4.666353
-0.256532,8.498137,-3.776417
-2.548847,8.487021,-4.564732
-0.374208,8.408197,-3.713257
-2.704679,10.676959,-3.787073
-0.488603,8.317685,-3.646578
-0.538392,8.321649,-3.654972
-0.599608,8.226641,-3.576565
-0.648703,8.230299,-3.583161
-0.679727,6.003649,-4.253333
-0.755472,8.138466,-3.508265
-0.803863,8.141734,-3.512402
-3.109131,8.129136,-4.096070
-0.906181,8.049173,-3.432945
-0.953759,8.052066,-3.434715
-1.026168,10.113958,-2.708770
-1.051433,7.958841,-3.351024
-1.098095,7.961374,-3.350523
-1.145246,7.865266,-3.264932
-1.190955,7.867546,-3.262925
-1.236608,7.869735,-3.260250
0.999939,7.788974,-2.761713
-1.349503,9.883623,-2.541949
-1.369058,7.777226,-3.164324
-1.413519,7.779000,-3.158929
0.827750,7.697914,-2.735009
0.792565,5.615710,-3.370369
-1.538491,7.685388,-3.055825
-1.581616,7.686767,-3.047855
-1.624600,7.688061,-3.039267
0.621711,7.606588,-2.707918
0.588741,5.548313,-3.332451
-1.740415,7.593165,-2.927827
-1.781899,7.594087,-2.916836
-1.823201,7.594926,-2.905256
0.420961,7.513120,-2.666592
0.383261,7.513785,-2.672421
-1.929362,7.498895,-2.786409
-1.969016,7.499385,-2.772603
-2.008450,7.499794,-2.758238
0.226465,7.417705,-2.611786
0.189296,7.417951,-2.614883
0.152093,7.418117,-2.617457
0.114862,7.418204,-2.619508
0.077612,7.418211,-2.621035
0.029653,9.430452,-2.021002
0.003080,7.417987,-2.622519
2.231803,1.395998,-4.502188
2.194800,1.395494,-4.519947
-2.252106,1.364181,-4.312545
-6.573252,1.363049,-4.134309
-8.548445,-0.688495,-4.549658
-6.307658,-2.680253,-5.036257
-6.257917,-2.666607,-4.879720
-8.107908,-2.667500,-4.545221
-8.027165,-2.653219,-4.379869
-9.879549,-0.751169,-3.436810
-7.866579,-0.749297,-3.399946
-7.779081,-0.755983,-3.250192
-7.695839,1.024386,-2.476027
-5.778171,-0.758879,-3.127403
-5.712190,-0.764485,-2.997980
-2.147538,-0.747044,-3.340268
-0.392467,-0.736620,-3.618360
1.389546,-0.729333,-3.839910
3.200031,-0.719372,-4.185511
1.343890,-0.731679,-3.948685
3.167208,-0.721927,-4.327507
3.134905,-2.448799,-4.955958
3.129745,-0.724938,-4.469400
3.125101,-0.724904,-4.590146
1.218041,-0.737781,-4.265939
3.079715,-0.728591,-4.732189
3.041692,-2.525731,-5.382183
4.928775,-2.517451,-5.903289
3.016250,-0.733199,-4.995797
2.974599,-2.577381,-5.660074
2.957528,-2.600941,-5.790240
2.939186,-0.738951,-5.259314
2.918022,-0.739647,-5.382646
4.863690,-2.641048,-6.693196
13.740599,5.065855,-7.306667
11.617647,7.059932,-6.241304
9.460289,7.234803,-5.776393
0.727870,7.560268,-3.146509
0.683655,7.556798,-3.142005
-1.501674,7.635347,-2.431925
0.589674,5.545356,-3.835922
0.540456,7.642148,-3.204184
0.495730,7.638240,-3.196679
-1.667334,7.716338,-2.413691
-1.727824,9.839533,-1.747813
0.347674,7.722097,-3.249418
0.302636,7.717737,-3.238799
0.257752,7.713294,-3.227479
-1.894214,9.945182,-1.706866
0.150366,7.800009,-3.281537
0.105229,7.795184,-3.267700
0.060297,7.790275,-3.253153
-0.005299,7.881001,-3.316333
-0.050556,7.875783,-3.299906
-0.095566,7.870482,-3.282760
-0.163927,7.960651,-3.342829
-0.209162,7.955030,-3.323745
-0.254106,7.949326,-3.303934
-2.327459,10.260697,-1.583702
-0.370119,8.032866,-3.338880
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
24.824998,-288.325482,157.293624
25.720749,-366.808182,131.046836
25.611857,-370.972009,131.757005
-1.409639,11.687552,-4.401693
0.684521,11.587061,-3.238912
-1.563801,11.576982,-4.344443
0.552328,9.027386,-3.973488
-1.714350,11.465688,-4.281605
0.417850,8.941499,-3.937563
-1.861099,11.353709,-4.213413
0.285758,8.854803,-3.897016
-2.003868,11.241082,-4.140100
-2.075538,11.123593,-4.057921
-2.111562,8.757078,-4.783195
-2.210842,11.010086,-3.977505
-0.043543,8.585135,-3.734033
-2.341782,10.896036,-3.892607
-0.164987,8.495928,-3.678752
-2.433561,8.484745,-4.501301
-0.283371,8.406094,-3.619693
-2.590041,10.666462,-3.710332
-0.398574,8.315673,-3.557038
-2.669632,8.303843,-4.295791
-0.510485,8.224704,-3.490974
-0.559283,8.228507,-3.498757
-0.618999,8.133226,-3.421686
-0.667091,8.136731,-3.427718
-2.944570,8.124177,-4.065117
-0.771359,8.044495,-3.353699
-0.818728,8.047621,-3.357335
-0.872002,7.951839,-3.276890
-0.918544,7.954691,-3.278909
-0.965086,7.957453,-3.280242
-1.036133,9.986257,-2.546775
-1.060267,7.863893,-3.197732
-1.105884,7.866307,-3.196857
-1.174661,9.870323,-2.469436
-1.196269,7.772177,-3.110587
-1.240869,7.774260,-3.107602
0.974602,5.617504,-3.255539
-1.326318,7.679623,-3.017897
-1.369819,7.681390,-3.012899
-1.413221,7.683073,-3.007276
0.805651,7.602042,-2.588414
-1.519496,9.638762,-2.284750
-1.534734,7.589160,-2.905657
-1.576801,7.590465,-2.897538
0.641697,7.509171,-2.552808
0.604764,7.510301,-2.561702
0.572765,5.484727,-3.194246
0.536029,5.486036,-3.201895
-1.771584,7.497436,-2.768139
-1.811834,7.498226,-2.756525
-1.851896,7.498937,-2.744344
0.372478,7.417157,-2.526864
0.343166,5.414993,-3.148307
-1.953328,7.402501,-2.626018
-2.024462,9.405246,-1.996910
-2.029902,7.403189,-2.596870
0.183640,7.321159,-2.470729
0.147440,7.321311,-2.473219
0.111214,7.321387,-2.475204
0.074969,7.321388,-2.476682
0.028131,9.300993,-1.868690
-0.019504,11.280550,-1.260193
-0.022438,5.341209,-3.087056
2.171274,1.396775,-4.398049
4.315160,-2.548128,-5.743373
-2.259256,1.364321,-4.174498
-6.527612,1.363044,-3.963280
-10.555657,-0.663527,-4.316075
-6.256981,-2.616545,-4.887261
-8.218362,-0.682543,-3.950654
-8.137632,-0.691223,-3.791451
-7.943093,-2.591791,-4.225550
-7.865369,-0.713712,-3.395081
-7.777818,-0.721182,-3.245689
-7.688306,-0.728358,-3.098981
-5.776737,-0.726041,-3.123670
-5.710721,-0.732405,-2.994594
-2.179682,-0.712033,-3.422224
-0.390374,-0.705136,-3.615098
3.235761,-0.685490,-4.158990
1.375776,-0.697262,-3.937303
3.204789,-0.687098,-4.301730
1.327922,-0.699098,-4.046423
3.169182,-0.689158,-4.444473
3.135639,-2.429466,-5.093289
3.128910,-0.691706,-4.587024
3.122393,-0.690963,-4.708549
3.085253,-2.477735,-5.372258
3.074157,-0.694242,-4.851102
3.034869,-2.504810,-5.521958
3.021413,-2.527282,-5.652176
4.938194,-2.519088,-6.215054
2.988386,-0.697547,-5.239158
2.968635,-0.697311,-5.363104
2.922688,-2.601281,-6.063560
6.840482,-4.484957,-7.905931
9.462609,7.051564,-5.379634
9.378882,5.193268,-6.116408
5.086103,7.305850,-4.307756
0.742256,7.466785,-3.002598
-1.431247,7.545482,-2.315561
-1.464079,7.542046,-2.295078
0.607011,5.484655,-3.700421
0.559080,7.549360,-3.060492
0.515275,7.545615,-3.053561
-1.626219,7.623766,-2.277755
0.420672,5.539060,-3.757914
-1.717457,9.712018,-1.579146
0.326291,7.625877,-3.096312
-1.788710,7.703563,-2.249792
0.238421,7.617264,-3.074315
0.177164,7.708784,-3.139296
0.132867,7.704143,-3.126179
0.088762,7.699420,-3.112365
0.024568,7.790443,-3.174539
-0.019883,7.785416,-3.158886
-0.064101,7.780307,-3.142528
-0.131077,7.870789,-3.201680
-0.175544,7.865365,-3.183424
-0.219736,7.859859,-3.164454
-2.274158,10.139402,-1.443252
-2.302462,10.135106,-1.409698
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
23.566797,-362.187443,124.093456
24.295565,-285.245559,148.839385
25.384193,-366.804993,125.438865
0.692084,11.459199,-3.043882
0.644747,9.023094,-3.849354
-1.589765,11.454060,-4.168184
0.510282,8.937422,-3.817917
-1.737623,11.342117,-4.105465
0.378074,8.850920,-3.781795
-1.853499,8.841055,-4.786302
-1.954850,11.111992,-3.958847
-1.991983,8.753337,-4.704855
-2.061135,8.659479,-4.616064
0.047220,8.581572,-3.630472
-2.192158,8.570692,-4.527886
-0.074752,8.492490,-3.579354
-2.318820,8.481243,-4.435458
-0.193771,8.402765,-3.524385
-2.440994,8.391172,-4.339019
-0.309710,8.312437,-3.465747
-2.558565,8.300520,-4.238810
-0.422453,8.221546,-3.403625
-2.671430,8.209326,-4.135071
-0.531892,8.130131,-3.338201
-0.579707,8.133764,-3.345388
-0.637931,8.038232,-3.269662
-0.685029,8.041575,-3.275143
-2.939607,8.028657,-3.906065
-0.786811,7.948953,-3.202026
-0.833168,7.951929,-3.205173
-0.884976,7.855936,-3.126223
-0.930500,7.858647,-3.127799
-0.976016,7.861272,-3.128707
-1.024104,7.765021,-3.047984
-1.068723,7.767395,-3.047396
-1.113304,7.769684,-3.046159
-1.180734,9.740668,-2.312006
-1.201235,7.675274,-2.961233
-1.244794,7.677245,-2.957947
0.947773,7.596562,-2.470791
0.912761,5.555770,-3.132544
-1.370275,7.584032,-2.864492
-1.412630,7.585620,-2.858648
-1.454875,7.587129,-2.852198
-1.516541,9.508299,-2.129796
-1.530719,7.491428,-2.758535
-1.571740,7.492656,-2.750274
0.623998,7.411457,-2.409945
0.588039,7.412519,-2.418546
-1.682126,7.397594,-2.644140
-1.721693,7.398482,-2.633608
-1.761086,7.399295,-2.622519
0.433189,7.317812,-2.372997
0.397551,7.318469,-2.378943
0.361840,7.319053,-2.384393
0.326063,7.319563,-2.389345
0.290229,7.320000,-2.393800
0.254342,7.320364,-2.397757
-2.012054,7.304786,-2.453523
-2.048979,7.304996,-2.438245
-2.085666,7.305134,-2.422455
0.107619,7.223120,-2.333996
0.072366,7.223115,-2.335426
0.037102,7.223038,-2.336367
0.001833,7.222891,-2.336819
-0.044678,9.169766,-1.720374
-0.068692,7.222384,-2.336254
4.304844,-0.535597,-5.021210
2.064864,-0.552185,-4.926819
-2.264258,1.362911,-4.038155
-8.473789,-0.615146,-4.365188
-6.333627,-2.579713,-4.997344
-6.203944,-2.554387,-4.739995
-6.149828,-2.542168,-4.588122
-10.005533,-0.670383,-3.511444
-7.968427,-0.671523,-3.475066
-7.769579,-2.518625,-3.916486
-7.686972,-0.694405,-3.094284
-7.595528,-0.702043,-2.950655
-5.790966,-0.695477,-3.070785
-2.177797,-0.680155,-3.418282
1.436079,-0.660400,-3.915573
1.407312,-0.662942,-3.924773
3.241765,-0.652365,-4.274696
1.360775,-0.663820,-4.034664
3.208030,-0.653463,-4.418224
3.175383,-2.383411,-5.080125
3.169636,-0.655044,-4.561669
3.134854,-2.408441,-5.231041
3.128263,-2.429565,-5.360694
3.089630,-2.434138,-5.381625
3.079760,-2.455540,-5.511700
3.067713,-2.476976,-5.642518
3.053191,-0.657376,-5.093414
3.037099,-0.656173,-5.217338
2.993545,-2.525855,-5.924708
4.938560,-2.517796,-6.530276
2.952861,-0.659395,-5.484151
4.922353,-2.562104,-6.838405
5.136188,7.120481,-4.004757
7.187773,5.190195,-5.344832
2.927074,7.293037,-3.509701
0.756213,7.371895,-2.861530
-1.394881,7.450607,-2.180887
-1.426934,7.447333,-2.161050
0.623893,5.422560,-3.567234
0.577243,7.455163,-2.919591
0.534350,7.451588,-2.913220
-1.585585,7.529782,-2.144583
-1.616777,7.526013,-2.121925
-1.675027,9.586203,-1.438909
0.349451,7.532620,-2.956548
0.306304,7.528538,-2.946540
2.292888,5.470963,-4.506957
0.203448,7.616160,-2.999734
0.159986,7.611712,-2.987321
-1.933144,9.805406,-1.401927
0.053907,7.698488,-3.035379
0.010258,7.693661,-3.020486
-0.033173,7.688754,-3.004900
-2.061418,7.765511,-2.031793
-0.142470,7.774319,-3.045676
-0.185913,7.769022,-3.027530
-0.240923,9.912349,-2.328176
-2.249208,10.012661,-1.273174
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
23.405798,-357.972898,117.982101
24.102436,-282.142548,143.041491
23.934657,-285.507370,143.882573
0.647373,11.335451,-2.881124
0.601047,8.932164,-3.696653
-1.615179,11.329475,-3.995015
0.468797,8.845857,-3.664943
-1.733479,8.835974,-4.700621
-1.835036,11.099341,-3.857322
-1.873242,8.748419,-4.624108
-1.973145,10.985826,-3.787248
0.136585,8.576845,-3.525265
-2.107133,10.871745,-3.712459
0.014154,8.487889,-3.478300
-2.204674,8.476578,-4.367265
-0.105429,8.398273,-3.427412
-2.328544,8.386605,-4.275337
-0.222034,8.308038,-3.372784
-2.447916,8.296036,-4.179522
-0.335540,8.217225,-3.314596
-2.562681,8.204910,-4.080060
-0.445835,8.125874,-3.253032
-2.672741,8.113267,-3.977190
-0.552818,8.034026,-3.188276
-0.599658,8.037483,-3.194880
-0.656395,7.941720,-3.120511
-0.702508,7.944896,-3.125454
-0.748659,7.947983,-3.129712
-0.801821,7.851903,-3.053262
-0.847175,7.854723,-3.055933
-3.082415,7.841080,-3.621760
-0.942041,7.761107,-2.979632
-0.986540,7.763588,-2.980126
-1.033194,7.667174,-2.900991
-1.076793,7.669414,-2.900034
-1.120348,7.671574,-2.898445
1.049964,5.556573,-3.026385
-1.205847,7.576905,-2.814881
-1.248375,7.578759,-2.811304
-1.290823,7.580535,-2.807118
0.888145,5.490094,-2.998861
-1.370423,7.485222,-2.719119
-1.411742,7.486712,-2.713063
-1.452948,7.488127,-2.706419
0.727015,7.407165,-2.314803
-1.526443,7.392262,-2.614474
-1.566430,7.393409,-2.606079
-1.606271,7.394484,-2.597120
0.571538,7.313315,-2.278467
0.536437,7.314234,-2.286294
-1.712034,7.298982,-2.491123
-1.750401,7.299738,-2.479993
-1.788586,7.300424,-2.468328
0.386085,7.219006,-2.239757
0.351349,7.219547,-2.245024
0.323884,5.282744,-2.880845
-1.921591,7.204407,-2.342140
0.254918,5.283856,-2.888748
0.220366,5.284268,-2.892000
2.388251,5.224533,-2.780690
-2.065720,7.205299,-2.282442
-2.101165,7.205354,-2.266279
-2.136363,7.205341,-2.249627
0.035519,7.123384,-2.198197
0.001230,7.123239,-2.198635
-0.044173,9.037488,-1.575257
-0.078833,9.037276,-1.574720
-0.089725,5.207786,-2.820532
2.055369,1.393619,-4.192226
2.008751,-0.522186,-4.830562
-2.267161,1.359999,-3.903590
-6.428761,1.358447,-3.629051
-8.319031,-0.596343,-4.028211
-6.235756,-0.600049,-3.972014
-6.092432,-2.482210,-4.445066
-7.967129,-0.635361,-3.468728
-7.879933,-0.644785,-3.318142
-7.679062,-2.460720,-3.769759
-5.855062,-0.654530,-3.196194
-5.789386,-0.662806,-3.066079
-2.170794,-2.362547,-4.063395
-0.396471,-0.637015,-3.695324
3.245216,-2.294243,-4.785808
1.393275,-0.628654,-4.021718
3.214405,-2.317353,-4.936981
3.214527,-2.337235,-5.065458
3.209768,-0.618480,-4.534946
3.175890,-2.361156,-5.217422
1.268853,-0.627444,-4.344167
3.132561,-2.385741,-5.369168
3.124099,-2.406107,-5.499747
3.112411,-0.619142,-4.945770
3.099954,-0.616998,-5.069478
3.058804,-2.452419,-5.783097
4.999421,-2.443751,-6.352878
3.024660,-0.617927,-5.337622
2.979830,-2.500308,-6.066581
2.958043,-2.521555,-6.199478
4.975943,-0.605611,-6.243826
2.999956,7.105788,-3.255271
2.946857,5.245341,-3.977460
0.811148,7.278587,-2.725743
0.769734,7.275659,-2.723317
-1.358962,7.354375,-2.049060
-1.390244,7.351269,-2.029855
0.636990,7.362942,-2.786681
0.594937,7.359618,-2.781495
0.552950,7.356221,-2.775670
-1.545437,7.434446,-2.014191
0.462219,5.414938,-3.495149
0.414512,7.441837,-2.828239
0.372106,7.438023,-2.819518
-1.701275,7.515827,-1.988450
0.279045,5.468454,-3.542193
0.229210,7.522194,-2.862864
0.186579,7.517947,-2.851139
-1.857016,7.595294,-1.952302
0.082709,7.605190,-2.898867
0.039857,7.600573,-2.884716
-0.002791,7.595879,-2.869885
-0.067006,7.686942,-2.927162
-0.109949,7.681942,-2.910512
-0.152648,7.676864,-2.893173
-0.207764,5.628083,-3.644171
-0.262410,7.761987,-2.928181
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
23.244576,-353.709736,111.984992
23.909453,-278.991605,137.341378
23.717311,-282.353835,138.122577
0.607961,8.833039,-3.521215
0.557923,8.839684,-3.546527
-1.614426,8.829786,-4.612574
0.427885,8.752743,-3.514578
-1.755378,8.742394,-4.541011
0.300204,8.665012,-3.478158
-1.892429,8.654234,-4.464579
-1.990888,10.858083,-3.618831
-2.025423,8.565348,-4.383512
-2.091172,8.470817,-4.296785
-0.018363,8.392682,-3.328848
-2.216651,8.380942,-4.209386
-0.135566,8.302541,-3.278222
-2.337738,8.290454,-4.117986
-0.249768,8.211805,-3.223963
-2.454319,8.199395,-4.022823
-0.360853,8.120518,-3.166254
-2.566289,8.107807,-3.924136
-0.468713,8.028720,-3.105276
-2.673558,8.015729,-3.822161
-0.573254,7.936453,-3.041213
-0.619126,7.939726,-3.047249
-0.674386,7.843756,-2.974246
-0.719520,7.846756,-2.978666
-0.746018,5.751659,-3.682431
-0.816383,7.753409,-2.907421
-0.860743,7.756068,-2.909631
-3.072660,7.742087,-3.469538
-0.953160,7.662136,-2.834423
-0.996653,7.664470,-2.834516
1.148463,5.558151,-2.929625
-1.084473,7.570019,-2.755661
-1.127012,7.572044,-2.753731
-1.146227,5.550308,-3.425757
0.987334,5.492585,-2.908810
-1.251609,7.478871,-2.667689
-1.293032,7.480532,-2.663240
-1.309171,5.483281,-3.324462
0.829570,5.425158,-2.879155
-1.410552,7.386419,-2.570538
-1.450731,7.387737,-2.563709
-1.463741,5.414493,-3.214577
0.675673,5.356015,-2.841105
0.641478,5.357601,-2.849987
-1.599684,7.293794,-2.455901
-1.638348,7.294723,-2.446290
-1.676850,7.295584,-2.436140
0.486878,7.214395,-2.156135
-1.739526,7.198835,-2.340577
-1.776698,7.199467,-2.328893
-1.813682,7.200034,-2.316695
0.341008,7.118711,-2.108772
0.307174,7.119142,-2.113395
0.280949,5.215145,-2.755082
0.247404,5.215628,-2.758668
0.213818,5.216020,-2.761804
0.180196,5.216320,-2.764491
-2.045705,7.104140,-2.145564
-2.080167,7.104183,-2.129537
-2.114384,7.104163,-2.113040
0.033964,7.022425,-2.063157
0.000641,7.022281,-2.063581
-0.032680,7.022076,-2.063550
-0.077356,8.903723,-1.433245
-0.122763,10.785496,-0.802392
-0.120468,5.138963,-2.690644
1.999944,1.389784,-4.090684
-0.160524,1.372769,-3.946829
-2.268019,1.355637,-3.770874
-6.288720,-0.550824,-4.108756
-4.223318,-2.429326,-4.796030
-6.178330,-0.573096,-3.821389
-6.032909,-2.423727,-4.303934
-7.871479,-2.441618,-4.021769
-7.789335,-0.619389,-3.164116
-7.698226,-0.628955,-3.019302
-5.782079,-2.377231,-3.738186
-2.207817,-0.610331,-3.494217
1.445500,-2.279716,-4.560579
3.285121,-2.268792,-4.896449
3.251553,-2.272105,-4.920558
3.253049,-2.290969,-5.049304
1.351036,-2.324107,-4.798615
3.216322,-2.313763,-5.202246
1.304755,-0.589534,-4.331944
3.174906,-2.337219,-5.355084
3.167860,-2.356540,-5.486114
3.157182,-0.579787,-4.919882
3.118439,-2.381000,-5.639095
3.105921,-2.400655,-5.771318
3.090811,-0.578473,-5.188854
3.074237,-0.575671,-5.313845
3.030310,-2.446326,-6.056983
3.010725,-0.578434,-5.457879
2.988519,-0.575988,-5.583429
2.987187,1.346567,-5.076673
2.984773,5.183450,-3.827259
0.863781,7.183598,-2.591337
-1.261685,7.262506,-1.955908
-1.292716,7.259713,-1.938227
-1.323495,7.256850,-1.920092
0.697064,5.298571,-3.311473
0.653301,7.265931,-2.650886
0.612156,7.262787,-2.646216
-1.475712,7.341141,-1.907403
0.523586,5.355601,-3.373531
0.477432,7.349306,-2.700831
0.440996,5.346144,-3.360230
-1.628876,7.423724,-1.884953
-1.658336,7.419993,-1.861874
0.303051,5.405197,-3.415133
0.254443,7.426942,-2.728697
2.198150,5.409046,-4.331857
0.161314,5.462846,-3.463141
0.110967,7.510605,-2.765012
-1.907032,7.587796,-1.836680
-1.935158,7.583273,-1.809420
-0.035803,7.593061,-2.793814
-0.077990,7.588289,-2.777941
-0.119948,7.583439,-2.761392
-0.174125,5.566993,-3.520028
-0.215946,5.560246,-3.502379
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
21.904165,-275.340664,131.112720
23.716595,-275.794403,131.739523
23.500467,-279.153067,132.461279
0.564678,8.739328,-3.374655
0.515384,8.745705,-3.398988
-1.638426,8.735329,-4.455619
-1.738736,10.957674,-3.587467
-1.776706,8.647313,-4.384046
0.262129,8.569789,-3.330316
0.187932,8.475460,-3.271504
0.148434,6.215923,-4.069691
-2.041307,8.469091,-4.226898
-2.105358,8.374248,-4.141224
-2.167339,8.378970,-4.141796
-2.228078,8.283840,-4.054260
-0.165155,8.205351,-3.131796
-2.346392,8.192847,-3.963419
-0.276964,8.114126,-3.077937
-2.460192,8.101310,-3.868937
-0.385639,8.022377,-3.020734
-2.569380,8.009272,-3.771052
-0.491079,7.930146,-2.960370
-2.673872,7.916774,-3.669999
-0.593191,7.837473,-2.897026
-0.638104,7.840556,-2.902510
-0.691894,7.744401,-2.830883
-0.736060,7.747221,-2.834794
-0.761447,5.685032,-3.545742
-0.830488,7.653538,-2.764519
-0.873863,7.656029,-2.766280
-0.896877,5.618573,-3.466211
-0.963853,7.561802,-2.692186
-1.006349,7.563982,-2.691891
-1.026941,5.550962,-3.381099
-1.091755,7.469276,-2.614291
-1.133290,7.471163,-2.612033
-1.151423,5.482283,-3.290810
0.960335,5.424539,-2.779700
-1.254489,7.377651,-2.527114
-1.294900,7.379192,-2.522413
-1.335213,7.380664,-2.517140
-1.369772,7.283528,-2.437539
-1.409056,7.284811,-2.431086
-1.448220,7.286029,-2.424080
0.689739,5.285540,-2.703542
0.656587,5.287150,-2.712553
-1.555046,7.190892,-2.326958
-1.592854,7.191808,-2.317787
-1.630506,7.192661,-2.308091
0.510981,5.216133,-2.667285
0.478076,5.217241,-2.673908
0.445090,5.218258,-2.680091
-1.764633,7.097236,-2.192588
-1.800617,7.097752,-2.180393
-1.836407,7.098207,-2.167704
0.297936,7.017008,-1.980116
0.265003,7.017338,-1.984133
0.232027,7.017609,-1.987700
0.207367,5.146486,-2.634262
0.174699,5.146769,-2.636851
0.142004,5.146963,-2.639008
-2.059112,7.001761,-1.995946
-2.092363,7.001733,-1.979603
-2.125367,7.001648,-1.962810
0.000065,6.920092,-1.931672
-0.032304,6.919894,-1.931644
-0.064665,6.919638,-1.931175
-0.120201,10.618174,-0.658627
-0.141301,8.768504,-1.293035
-0.149327,5.068831,-2.563088
4.060900,-0.449270,-4.783277
1.912893,1.383333,-4.004935
-2.266886,1.349874,-3.640075
-8.347912,1.363744,-3.192021
-6.169038,-2.398799,-4.553615
-6.118763,-0.547543,-3.673181
-6.058701,-0.558715,-3.535359
-7.781206,-2.384857,-3.871957
-7.696730,-0.595294,-3.013043
-5.867857,-0.590297,-3.135342
-2.200560,-2.293005,-4.170627
3.321088,-2.223597,-4.878033
3.288057,-2.226799,-4.902719
3.290928,-2.244638,-5.031685
1.384809,-2.277073,-4.796610
1.361588,-0.556017,-4.215319
1.340306,-0.551764,-4.318412
3.216640,-2.288603,-5.339389
3.208782,-0.544535,-4.768902
3.201357,-0.540556,-4.892482
3.163540,-2.330176,-5.625009
3.151289,-0.541035,-5.038212
3.138381,-0.537273,-5.162952
1.131627,-0.548706,-4.752924
3.080187,-0.538688,-5.308237
3.061698,-0.535230,-5.433796
5.054086,-0.525629,-6.053143
4.999486,-2.409355,-6.833719
0.952822,3.269645,-3.764853
-1.144039,5.235639,-2.529578
-3.270010,7.247390,-1.232575
-1.228217,7.163403,-1.828642
-1.258472,7.160781,-1.811539
-1.288487,7.158094,-1.793995
0.711637,5.232457,-3.184811
0.669137,7.167688,-2.517934
0.628891,7.164730,-2.513764
-1.437270,7.243088,-1.781942
-1.466627,7.239960,-1.761793
0.501772,5.285665,-3.241538
0.461384,5.281052,-3.235168
0.415875,7.245044,-2.553708
-1.615923,7.322927,-1.738043
0.320259,7.334210,-2.606999
0.279140,7.330461,-2.597241
0.238151,7.326640,-2.586843
0.187819,5.398991,-3.338770
0.138672,7.414787,-2.633823
0.097399,7.410615,-2.621106
-1.887302,7.487758,-1.687477
0.004339,5.449826,-3.366415
-0.046600,7.493410,-2.647972
-0.087820,7.488797,-2.632195
-0.141062,5.504688,-3.397972
-0.182173,5.498132,-3.381160
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
21.751208,-272.099924,125.634177
23.523839,-272.552620,126.236374
23.284109,-275.906755,126.899145
0.521992,8.644180,-3.230673
0.473439,8.650278,-3.254047
-1.661841,8.639422,-4.301286
-1.760752,10.828154,-3.424678
-1.797452,8.550785,-4.229736
0.232849,6.216006,-3.983788
0.151905,8.378474,-3.127209
-1.994706,8.366590,-4.070902
-2.056620,8.371398,-4.073004
-2.118977,8.276260,-3.988397
-0.081712,8.197928,-3.038159
-2.238945,8.185330,-3.901900
